video_name,timestamp_seconds,timestamp_hhmmss,real_timestamp_hhmmss,frame_number,person_count,bicycle_count,car_count,motorcycle_count,bus_count,truck_count,traffic_light_count,total_vehicle_count,total_road_user_count
Whole Day 1 - Fri 24th Apr.mov,9410,2:36:50,16:06:50,281734,0,0,2,0,0,2,1,4,4
Whole Day 1 - Fri 24th Apr.mov,9420,2:37:00,16:07:00,282033,0,0,4,0,0,3,1,7,7
Whole Day 1 - Fri 24th Apr.mov,9430,2:37:10,16:07:10,282333,0,0,11,0,0,0,1,11,11
Whole Day 1 - Fri 24th Apr.mov,9440,2:37:20,16:07:20,282632,1,0,5,0,0,0,0,5,6
Whole Day 1 - Fri 24th Apr.mov,9450,2:37:30,16:07:30,282932,1,0,7,0,0,0,0,7,8
Whole Day 1 - Fri 24th Apr.mov,9460,2:37:40,16:07:40,283231,1,0,4,0,0,0,1,4,5
Whole Day 1 - Fri 24th Apr.mov,9470,2:37:50,16:07:50,283530,2,0,10,0,0,0,0,10,12
Whole Day 1 - Fri 24th Apr.mov,9480,2:38:00,16:08:00,283830,0,0,8,0,0,0,1,8,8
Whole Day 1 - Fri 24th Apr.mov,9490,2:38:10,16:08:10,284129,0,0,7,0,0,1,0,8,8
Whole Day 1 - Fri 24th Apr.mov,9500,2:38:20,16:08:20,284429,0,0,4,0,0,0,1,4,4
Whole Day 1 - Fri 24th Apr.mov,9510,2:38:30,16:08:30,284728,1,0,9,1,0,0,1,10,11
Whole Day 1 - Fri 24th Apr.mov,9520,2:38:40,16:08:40,285027,0,0,8,0,0,0,1,8,8
Whole Day 1 - Fri 24th Apr.mov,9530,2:38:50,16:08:50,285327,1,0,5,0,0,1,1,6,7
Whole Day 1 - Fri 24th Apr.mov,9540,2:39:00,16:09:00,285626,2,0,9,0,0,0,0,9,11
Whole Day 1 - Fri 24th Apr.mov,9550,2:39:10,16:09:10,285926,0,0,9,0,0,0,1,9,9
Whole Day 1 - Fri 24th Apr.mov,9560,2:39:20,16:09:20,286225,0,0,6,0,0,0,1,6,6
Whole Day 1 - Fri 24th Apr.mov,9570,2:39:30,16:09:30,286524,0,0,9,0,0,0,2,9,9
Whole Day 1 - Fri 24th Apr.mov,9580,2:39:40,16:09:40,286824,1,0,5,0,0,0,0,5,6
Whole Day 1 - Fri 24th Apr.mov,9590,2:39:50,16:09:50,287123,1,0,10,0,0,0,1,10,11
Whole Day 1 - Fri 24th Apr.mov,9600,2:40:00,16:10:00,287423,0,0,3,0,0,0,1,3,3
Whole Day 1 - Fri 24th Apr.mov,9610,2:40:10,16:10:10,287722,1,0,3,0,2,0,1,5,6
Whole Day 1 - Fri 24th Apr.mov,9620,2:40:20,16:10:20,288021,0,0,5,0,0,0,1,5,5
Whole Day 1 - Fri 24th Apr.mov,9630,2:40:30,16:10:30,288321,0,0,5,0,0,1,1,6,6
Whole Day 1 - Fri 24th Apr.mov,9640,2:40:40,16:10:40,288620,0,0,1,0,0,0,1,1,1
Whole Day 1 - Fri 24th Apr.mov,9650,2:40:50,16:10:50,288920,0,0,2,1,0,0,1,3,3
Whole Day 1 - Fri 24th Apr.mov,9660,2:41:00,16:11:00,289219,0,0,6,1,0,0,0,7,7
Whole Day 1 - Fri 24th Apr.mov,9670,2:41:10,16:11:10,289518,1,0,7,1,0,1,0,9,10
Whole Day 1 - Fri 24th Apr.mov,9680,2:41:20,16:11:20,289818,1,0,10,0,0,0,1,10,11
Whole Day 1 - Fri 24th Apr.mov,9690,2:41:30,16:11:30,290117,2,0,6,0,0,0,0,6,8
Whole Day 1 - Fri 24th Apr.mov,9700,2:41:40,16:11:40,290417,1,0,6,0,1,0,1,7,8
Whole Day 1 - Fri 24th Apr.mov,9710,2:41:50,16:11:50,290716,0,0,4,0,0,1,1,5,5
Whole Day 1 - Fri 24th Apr.mov,9720,2:42:00,16:12:00,291015,0,0,9,0,0,1,1,10,10
Whole Day 1 - Fri 24th Apr.mov,9730,2:42:10,16:12:10,291315,0,0,7,0,0,1,1,8,8
Whole Day 1 - Fri 24th Apr.mov,9740,2:42:20,16:12:20,291614,0,0,5,0,0,1,0,6,6
Whole Day 1 - Fri 24th Apr.mov,9750,2:42:30,16:12:30,291914,0,0,11,0,0,0,0,11,11
Whole Day 1 - Fri 24th Apr.mov,9760,2:42:40,16:12:40,292213,0,0,7,0,0,1,1,8,8
Whole Day 1 - Fri 24th Apr.mov,9770,2:42:50,16:12:50,292512,1,0,4,0,0,0,1,4,5
Whole Day 1 - Fri 24th Apr.mov,9780,2:43:00,16:13:00,292812,2,0,4,1,0,0,1,5,7
Whole Day 1 - Fri 24th Apr.mov,9790,2:43:10,16:13:10,293111,1,0,4,0,0,0,1,4,5
Whole Day 1 - Fri 24th Apr.mov,9800,2:43:20,16:13:20,293411,1,0,6,0,0,1,2,7,8
Whole Day 1 - Fri 24th Apr.mov,9810,2:43:30,16:13:30,293710,1,0,8,0,0,1,0,9,10
Whole Day 1 - Fri 24th Apr.mov,9820,2:43:40,16:13:40,294009,1,0,11,0,0,1,1,12,13
Whole Day 1 - Fri 24th Apr.mov,9830,2:43:50,16:13:50,294309,4,0,7,3,0,0,0,10,14
Whole Day 1 - Fri 24th Apr.mov,9840,2:44:00,16:14:00,294608,0,0,8,0,0,0,0,8,8
Whole Day 1 - Fri 24th Apr.mov,9850,2:44:10,16:14:10,294908,0,0,6,0,0,0,1,6,6
Whole Day 1 - Fri 24th Apr.mov,9860,2:44:20,16:14:20,295207,0,0,5,0,0,0,0,5,5
Whole Day 1 - Fri 24th Apr.mov,9870,2:44:30,16:14:30,295506,0,0,9,0,0,0,2,9,9
Whole Day 1 - Fri 24th Apr.mov,9880,2:44:40,16:14:40,295806,0,0,7,0,0,1,1,8,8
Whole Day 1 - Fri 24th Apr.mov,9890,2:44:50,16:14:50,296105,0,0,7,0,0,0,2,7,7
Whole Day 1 - Fri 24th Apr.mov,9900,2:45:00,16:15:00,296404,1,0,7,0,0,0,0,7,8
Whole Day 1 - Fri 24th Apr.mov,9910,2:45:10,16:15:10,296704,1,0,6,0,0,0,0,6,7
Whole Day 1 - Fri 24th Apr.mov,9920,2:45:20,16:15:20,297003,2,0,2,0,0,0,0,2,4
Whole Day 1 - Fri 24th Apr.mov,9930,2:45:30,16:15:30,297303,3,0,5,0,0,1,1,6,9
Whole Day 1 - Fri 24th Apr.mov,9940,2:45:40,16:15:40,297602,0,0,14,0,0,0,1,14,14
Whole Day 1 - Fri 24th Apr.mov,9950,2:45:50,16:15:50,297901,1,0,13,0,0,3,1,16,17
Whole Day 1 - Fri 24th Apr.mov,9960,2:46:00,16:16:00,298201,0,0,11,0,0,0,1,11,11
Whole Day 1 - Fri 24th Apr.mov,9970,2:46:10,16:16:10,298500,0,0,4,0,0,1,1,5,5
Whole Day 1 - Fri 24th Apr.mov,9980,2:46:20,16:16:20,298800,0,0,8,0,0,0,0,8,8
Whole Day 1 - Fri 24th Apr.mov,9990,2:46:30,16:16:30,299099,0,0,8,0,0,0,1,8,8
Whole Day 1 - Fri 24th Apr.mov,10000,2:46:40,16:16:40,299398,0,0,6,0,0,1,1,7,7
Whole Day 1 - Fri 24th Apr.mov,10010,2:46:50,16:16:50,299698,1,0,9,0,0,0,0,9,10
Whole Day 1 - Fri 24th Apr.mov,10020,2:47:00,16:17:00,299997,1,0,9,0,0,0,1,9,10
Whole Day 1 - Fri 24th Apr.mov,10030,2:47:10,16:17:10,300297,2,1,5,0,0,0,1,5,8
Whole Day 1 - Fri 24th Apr.mov,10040,2:47:20,16:17:20,300596,0,0,3,0,1,0,1,4,4
Whole Day 1 - Fri 24th Apr.mov,10050,2:47:30,16:17:30,300895,0,0,5,0,0,0,0,5,5
Whole Day 1 - Fri 24th Apr.mov,10060,2:47:40,16:17:40,301195,0,0,2,0,0,0,0,2,2
Whole Day 1 - Fri 24th Apr.mov,10070,2:47:50,16:17:50,301494,1,0,2,1,0,1,1,4,5
Whole Day 1 - Fri 24th Apr.mov,10080,2:48:00,16:18:00,301794,0,0,7,1,0,0,0,8,8
Whole Day 1 - Fri 24th Apr.mov,10090,2:48:10,16:18:10,302093,1,0,10,1,0,0,0,11,12
Whole Day 1 - Fri 24th Apr.mov,10100,2:48:20,16:18:20,302392,1,0,9,0,0,0,1,9,10
Whole Day 1 - Fri 24th Apr.mov,10110,2:48:30,16:18:30,302692,0,0,7,0,0,0,0,7,7
Whole Day 1 - Fri 24th Apr.mov,10120,2:48:40,16:18:40,302991,0,0,5,0,0,0,1,5,5
Whole Day 1 - Fri 24th Apr.mov,10130,2:48:50,16:18:50,303291,1,0,5,0,0,1,1,6,7
Whole Day 1 - Fri 24th Apr.mov,10140,2:49:00,16:19:00,303590,0,0,6,0,0,0,1,6,6
Whole Day 1 - Fri 24th Apr.mov,10150,2:49:10,16:19:10,303889,0,0,10,0,0,1,1,11,11
Whole Day 1 - Fri 24th Apr.mov,10160,2:49:20,16:19:20,304189,0,0,8,0,0,0,0,8,8
Whole Day 1 - Fri 24th Apr.mov,10170,2:49:30,16:19:30,304488,1,0,5,0,0,0,1,5,6
Whole Day 1 - Fri 24th Apr.mov,10180,2:49:40,16:19:40,304788,1,1,4,0,0,0,0,4,6
Whole Day 1 - Fri 24th Apr.mov,10190,2:49:50,16:19:50,305087,0,0,1,0,0,0,0,1,1
Whole Day 1 - Fri 24th Apr.mov,10200,2:50:00,16:20:00,305386,2,0,0,0,0,0,0,0,2
Whole Day 1 - Fri 24th Apr.mov,10210,2:50:10,16:20:10,305686,0,0,2,0,0,0,0,2,2
Whole Day 1 - Fri 24th Apr.mov,10220,2:50:20,16:20:20,305985,0,0,5,0,0,0,1,5,5
Whole Day 1 - Fri 24th Apr.mov,10230,2:50:30,16:20:30,306285,0,0,6,0,0,0,1,6,6
Whole Day 1 - Fri 24th Apr.mov,10240,2:50:40,16:20:40,306584,0,0,5,0,0,1,0,6,6
Whole Day 1 - Fri 24th Apr.mov,10250,2:50:50,16:20:50,306883,0,0,5,0,0,1,0,6,6
Whole Day 1 - Fri 24th Apr.mov,10260,2:51:00,16:21:00,307183,0,0,10,0,0,0,0,10,10
Whole Day 1 - Fri 24th Apr.mov,10270,2:51:10,16:21:10,307482,0,0,3,0,0,1,1,4,4
Whole Day 1 - Fri 24th Apr.mov,10280,2:51:20,16:21:20,307782,0,0,5,0,0,0,0,5,5
Whole Day 1 - Fri 24th Apr.mov,10290,2:51:30,16:21:30,308081,1,0,9,0,0,1,0,10,11
Whole Day 1 - Fri 24th Apr.mov,10300,2:51:40,16:21:40,308380,1,0,7,0,0,0,0,7,8
Whole Day 1 - Fri 24th Apr.mov,10310,2:51:50,16:21:50,308680,2,0,7,2,0,0,0,9,11
Whole Day 1 - Fri 24th Apr.mov,10320,2:52:00,16:22:00,308979,1,0,7,0,0,1,0,8,9
Whole Day 1 - Fri 24th Apr.mov,10330,2:52:10,16:22:10,309279,1,0,4,0,0,0,0,4,5
Whole Day 1 - Fri 24th Apr.mov,10340,2:52:20,16:22:20,309578,1,0,0,0,0,0,0,0,1
Whole Day 1 - Fri 24th Apr.mov,10350,2:52:30,16:22:30,309877,2,1,5,1,0,0,0,6,9
Whole Day 1 - Fri 24th Apr.mov,10360,2:52:40,16:22:40,310177,1,0,7,0,0,0,2,7,8
Whole Day 1 - Fri 24th Apr.mov,10370,2:52:50,16:22:50,310476,1,0,5,0,0,0,1,5,6
Whole Day 1 - Fri 24th Apr.mov,10380,2:53:00,16:23:00,310776,1,0,5,0,0,0,1,5,6
Whole Day 1 - Fri 24th Apr.mov,10390,2:53:10,16:23:10,311075,1,0,3,0,0,0,2,3,4
Whole Day 1 - Fri 24th Apr.mov,10400,2:53:20,16:23:20,311374,1,0,1,0,1,0,1,2,3
Whole Day 1 - Fri 24th Apr.mov,10410,2:53:30,16:23:30,311674,2,0,1,0,1,0,2,2,4
Whole Day 1 - Fri 24th Apr.mov,10420,2:53:40,16:23:40,311973,3,0,3,0,0,0,3,3,6
Whole Day 1 - Fri 24th Apr.mov,10430,2:53:50,16:23:50,312273,1,0,7,0,0,0,0,7,8
Whole Day 1 - Fri 24th Apr.mov,10440,2:54:00,16:24:00,312572,1,0,7,0,0,0,0,7,8
Whole Day 1 - Fri 24th Apr.mov,10450,2:54:10,16:24:10,312871,0,0,3,0,0,0,0,3,3
Whole Day 1 - Fri 24th Apr.mov,10460,2:54:20,16:24:20,313171,2,0,11,0,0,1,1,12,14
Whole Day 1 - Fri 24th Apr.mov,10470,2:54:30,16:24:30,313470,2,0,3,0,0,0,1,3,5
Whole Day 1 - Fri 24th Apr.mov,10480,2:54:40,16:24:40,313770,0,0,10,0,0,0,0,10,10
Whole Day 1 - Fri 24th Apr.mov,10490,2:54:50,16:24:50,314069,2,0,7,0,0,0,0,7,9
Whole Day 1 - Fri 24th Apr.mov,10500,2:55:00,16:25:00,314368,0,0,10,0,0,0,0,10,10
Whole Day 1 - Fri 24th Apr.mov,10510,2:55:10,16:25:10,314668,1,0,8,0,0,0,1,8,9
Whole Day 1 - Fri 24th Apr.mov,10520,2:55:20,16:25:20,314967,1,0,6,0,0,0,1,6,7
Whole Day 1 - Fri 24th Apr.mov,10530,2:55:30,16:25:30,315267,0,0,5,0,0,1,1,6,6
Whole Day 1 - Fri 24th Apr.mov,10540,2:55:40,16:25:40,315566,0,0,1,0,0,0,0,1,1
Whole Day 1 - Fri 24th Apr.mov,10550,2:55:50,16:25:50,315865,3,0,4,0,0,0,1,4,7
Whole Day 1 - Fri 24th Apr.mov,10560,2:56:00,16:26:00,316165,0,0,9,0,0,0,0,9,9
Whole Day 1 - Fri 24th Apr.mov,10570,2:56:10,16:26:10,316464,1,0,10,0,0,1,1,11,12
Whole Day 1 - Fri 24th Apr.mov,10580,2:56:20,16:26:20,316764,0,0,13,0,0,1,0,14,14
Whole Day 1 - Fri 24th Apr.mov,10590,2:56:30,16:26:30,317063,1,0,8,0,0,0,0,8,9
Whole Day 1 - Fri 24th Apr.mov,10600,2:56:40,16:26:40,317362,2,0,7,0,0,0,0,7,9
Whole Day 1 - Fri 24th Apr.mov,10610,2:56:50,16:26:50,317662,0,0,5,0,0,0,0,5,5
Whole Day 1 - Fri 24th Apr.mov,10620,2:57:00,16:27:00,317961,0,0,6,0,0,0,0,6,6
Whole Day 1 - Fri 24th Apr.mov,10630,2:57:10,16:27:10,318261,0,0,8,0,0,1,0,9,9
Whole Day 1 - Fri 24th Apr.mov,10640,2:57:20,16:27:20,318560,0,0,6,0,0,0,0,6,6
Whole Day 1 - Fri 24th Apr.mov,10650,2:57:30,16:27:30,318859,0,0,10,0,0,0,0,10,10
Whole Day 1 - Fri 24th Apr.mov,10660,2:57:40,16:27:40,319159,1,0,8,0,0,0,0,8,9
Whole Day 1 - Fri 24th Apr.mov,10670,2:57:50,16:27:50,319458,0,0,2,0,0,0,0,2,2
Whole Day 1 - Fri 24th Apr.mov,10680,2:58:00,16:28:00,319758,0,0,1,0,0,0,0,1,1
Whole Day 1 - Fri 24th Apr.mov,10690,2:58:10,16:28:10,320057,0,0,2,0,0,0,0,2,2
Whole Day 1 - Fri 24th Apr.mov,10700,2:58:20,16:28:20,320356,0,0,2,0,0,0,1,2,2
Whole Day 1 - Fri 24th Apr.mov,10710,2:58:30,16:28:30,320656,1,0,8,0,0,0,1,8,9
Whole Day 1 - Fri 24th Apr.mov,10720,2:58:40,16:28:40,320955,3,0,7,0,0,0,1,7,10
Whole Day 1 - Fri 24th Apr.mov,10730,2:58:50,16:28:50,321255,0,0,7,0,0,0,1,7,7
Whole Day 1 - Fri 24th Apr.mov,10740,2:59:00,16:29:00,321554,1,0,9,0,0,0,0,9,10
Whole Day 1 - Fri 24th Apr.mov,10750,2:59:10,16:29:10,321853,0,0,6,0,0,0,0,6,6
Whole Day 1 - Fri 24th Apr.mov,10760,2:59:20,16:29:20,322153,0,0,8,0,0,1,0,9,9
Whole Day 1 - Fri 24th Apr.mov,10770,2:59:30,16:29:30,322452,1,0,6,1,0,1,0,8,9
Whole Day 1 - Fri 24th Apr.mov,10780,2:59:40,16:29:40,322752,0,0,6,0,2,0,0,8,8
Whole Day 1 - Fri 24th Apr.mov,10790,2:59:50,16:29:50,323051,0,0,6,0,0,0,1,6,6
Whole Day 1 - Fri 24th Apr.mov,10800,3:00:00,16:30:00,323350,0,0,8,0,0,0,0,8,8
Whole Day 1 - Fri 24th Apr.mov,10810,3:00:10,16:30:10,323650,0,0,1,0,0,1,0,2,2
Whole Day 1 - Fri 24th Apr.mov,10820,3:00:20,16:30:20,323949,0,0,1,0,0,0,0,1,1
Whole Day 1 - Fri 24th Apr.mov,10830,3:00:30,16:30:30,324249,0,0,3,0,0,0,0,3,3
Whole Day 1 - Fri 24th Apr.mov,10840,3:00:40,16:30:40,324548,1,0,9,0,0,0,3,9,10
Whole Day 1 - Fri 24th Apr.mov,10850,3:00:50,16:30:50,324847,0,0,8,0,0,1,1,9,9
Whole Day 1 - Fri 24th Apr.mov,10860,3:01:00,16:31:00,325147,0,0,8,0,0,0,2,8,8
Whole Day 1 - Fri 24th Apr.mov,10870,3:01:10,16:31:10,325446,0,0,10,0,0,1,1,11,11
Whole Day 1 - Fri 24th Apr.mov,10880,3:01:20,16:31:20,325746,0,0,9,0,0,0,1,9,9
Whole Day 1 - Fri 24th Apr.mov,10890,3:01:30,16:31:30,326045,0,0,6,0,0,0,1,6,6
Whole Day 1 - Fri 24th Apr.mov,10900,3:01:40,16:31:40,326344,0,0,7,0,0,0,0,7,7
Whole Day 1 - Fri 24th Apr.mov,10910,3:01:50,16:31:50,326644,0,0,9,0,0,0,1,9,9
Whole Day 1 - Fri 24th Apr.mov,10920,3:02:00,16:32:00,326943,0,0,5,0,0,0,0,5,5
Whole Day 1 - Fri 24th Apr.mov,10930,3:02:10,16:32:10,327243,0,0,4,0,1,1,2,6,6
Whole Day 1 - Fri 24th Apr.mov,10940,3:02:20,16:32:20,327542,3,0,6,0,0,0,0,6,9
Whole Day 1 - Fri 24th Apr.mov,10950,3:02:30,16:32:30,327841,2,0,1,0,0,1,0,2,4
Whole Day 1 - Fri 24th Apr.mov,10960,3:02:40,16:32:40,328141,0,0,0,0,0,0,0,0,0
Whole Day 1 - Fri 24th Apr.mov,10970,3:02:50,16:32:50,328440,0,0,3,0,0,0,1,3,3
Whole Day 1 - Fri 24th Apr.mov,10980,3:03:00,16:33:00,328740,1,0,4,0,0,0,4,4,5
Whole Day 1 - Fri 24th Apr.mov,10990,3:03:10,16:33:10,329039,1,0,4,0,0,0,1,4,5
Whole Day 1 - Fri 24th Apr.mov,11000,3:03:20,16:33:20,329338,0,0,9,0,0,0,0,9,9
Whole Day 1 - Fri 24th Apr.mov,11010,3:03:30,16:33:30,329638,0,0,5,0,0,0,0,5,5
Whole Day 1 - Fri 24th Apr.mov,11020,3:03:40,16:33:40,329937,2,0,5,0,0,0,1,5,7
Whole Day 1 - Fri 24th Apr.mov,11030,3:03:50,16:33:50,330237,0,0,3,0,0,0,0,3,3
Whole Day 1 - Fri 24th Apr.mov,11040,3:04:00,16:34:00,330536,0,0,7,0,0,0,0,7,7
Whole Day 1 - Fri 24th Apr.mov,11050,3:04:10,16:34:10,330835,0,0,8,0,0,0,0,8,8
Whole Day 1 - Fri 24th Apr.mov,11060,3:04:20,16:34:20,331135,0,0,9,0,0,0,0,9,9
Whole Day 1 - Fri 24th Apr.mov,11070,3:04:30,16:34:30,331434,0,0,7,0,0,0,0,7,7
Whole Day 1 - Fri 24th Apr.mov,11080,3:04:40,16:34:40,331734,3,0,1,0,0,0,2,1,4
Whole Day 1 - Fri 24th Apr.mov,11090,3:04:50,16:34:50,332033,2,0,1,0,0,1,0,2,4
Whole Day 1 - Fri 24th Apr.mov,11100,3:05:00,16:35:00,332332,1,0,2,0,0,0,0,2,3
Whole Day 1 - Fri 24th Apr.mov,11110,3:05:10,16:35:10,332632,0,0,2,0,0,0,1,2,2
Whole Day 1 - Fri 24th Apr.mov,11120,3:05:20,16:35:20,332931,0,0,4,0,1,0,1,5,5
Whole Day 1 - Fri 24th Apr.mov,11130,3:05:30,16:35:30,333231,0,0,6,0,1,0,1,7,7
Whole Day 1 - Fri 24th Apr.mov,11140,3:05:40,16:35:40,333530,0,0,4,0,1,0,0,5,5
Whole Day 1 - Fri 24th Apr.mov,11150,3:05:50,16:35:50,333829,0,0,6,0,0,0,1,6,6
Whole Day 1 - Fri 24th Apr.mov,11160,3:06:00,16:36:00,334129,1,0,7,0,0,0,0,7,8
Whole Day 1 - Fri 24th Apr.mov,11170,3:06:10,16:36:10,334428,2,0,5,0,0,0,2,5,7
Whole Day 1 - Fri 24th Apr.mov,11180,3:06:20,16:36:20,334728,0,0,4,0,0,0,1,4,4
Whole Day 1 - Fri 24th Apr.mov,11190,3:06:30,16:36:30,335027,1,0,7,0,0,0,0,7,8
Whole Day 1 - Fri 24th Apr.mov,11200,3:06:40,16:36:40,335326,0,0,9,0,0,0,1,9,9
Whole Day 1 - Fri 24th Apr.mov,11210,3:06:50,16:36:50,335626,0,0,9,0,0,0,1,9,9
Whole Day 1 - Fri 24th Apr.mov,11220,3:07:00,16:37:00,335925,0,0,0,0,0,0,0,0,0
Whole Day 1 - Fri 24th Apr.mov,11230,3:07:10,16:37:10,336225,0,0,0,0,0,0,1,0,0
Whole Day 1 - Fri 24th Apr.mov,11240,3:07:20,16:37:20,336524,0,0,2,0,0,0,0,2,2
Whole Day 1 - Fri 24th Apr.mov,11250,3:07:30,16:37:30,336823,0,0,1,0,0,0,0,1,1
Whole Day 1 - Fri 24th Apr.mov,11260,3:07:40,16:37:40,337123,0,0,4,0,0,0,1,4,4
Whole Day 1 - Fri 24th Apr.mov,11270,3:07:50,16:37:50,337422,0,0,7,0,0,0,0,7,7
Whole Day 1 - Fri 24th Apr.mov,11280,3:08:00,16:38:00,337722,1,0,8,0,0,0,2,8,9
Whole Day 1 - Fri 24th Apr.mov,11290,3:08:10,16:38:10,338021,1,0,9,0,0,1,0,10,11
Whole Day 1 - Fri 24th Apr.mov,11300,3:08:20,16:38:20,338320,0,0,9,0,2,1,0,12,12
Whole Day 1 - Fri 24th Apr.mov,11310,3:08:30,16:38:30,338620,0,0,6,0,4,0,0,10,10
Whole Day 1 - Fri 24th Apr.mov,11320,3:08:40,16:38:40,338919,0,0,6,0,1,0,1,7,7
Whole Day 1 - Fri 24th Apr.mov,11330,3:08:50,16:38:50,339219,0,0,5,0,0,0,0,5,5
Whole Day 1 - Fri 24th Apr.mov,11340,3:09:00,16:39:00,339518,3,0,2,0,0,0,0,2,5
Whole Day 1 - Fri 24th Apr.mov,11350,3:09:10,16:39:10,339817,0,0,1,0,0,0,0,1,1
Whole Day 1 - Fri 24th Apr.mov,11360,3:09:20,16:39:20,340117,1,0,1,0,0,0,0,1,2
Whole Day 1 - Fri 24th Apr.mov,11370,3:09:30,16:39:30,340416,0,0,0,0,0,0,0,0,0
Whole Day 1 - Fri 24th Apr.mov,11380,3:09:40,16:39:40,340716,1,0,3,0,0,0,0,3,4
Whole Day 1 - Fri 24th Apr.mov,11390,3:09:50,16:39:50,341015,1,0,7,0,0,0,0,7,8
Whole Day 1 - Fri 24th Apr.mov,11400,3:10:00,16:40:00,341314,1,0,11,0,0,0,1,11,12
Whole Day 1 - Fri 24th Apr.mov,11410,3:10:10,16:40:10,341614,1,0,9,0,0,0,0,9,10
Whole Day 1 - Fri 24th Apr.mov,11420,3:10:20,16:40:20,341913,2,0,8,2,0,1,0,11,13
Whole Day 1 - Fri 24th Apr.mov,11430,3:10:30,16:40:30,342213,1,0,10,0,0,1,0,11,12
Whole Day 1 - Fri 24th Apr.mov,11440,3:10:40,16:40:40,342512,1,0,4,0,0,1,0,5,6
Whole Day 1 - Fri 24th Apr.mov,11450,3:10:50,16:40:50,342811,2,0,7,0,0,0,1,7,9
Whole Day 1 - Fri 24th Apr.mov,11460,3:11:00,16:41:00,343111,4,0,8,0,0,0,0,8,12
Whole Day 1 - Fri 24th Apr.mov,11470,3:11:10,16:41:10,343410,2,0,7,0,0,0,0,7,9
Whole Day 1 - Fri 24th Apr.mov,11480,3:11:20,16:41:20,343710,3,0,5,0,0,0,0,5,8
Whole Day 1 - Fri 24th Apr.mov,11490,3:11:30,16:41:30,344009,1,0,1,0,0,0,0,1,2
Whole Day 1 - Fri 24th Apr.mov,11500,3:11:40,16:41:40,344308,2,0,1,0,0,0,2,1,3
Whole Day 1 - Fri 24th Apr.mov,11510,3:11:50,16:41:50,344608,2,0,4,0,0,0,2,4,6
Whole Day 1 - Fri 24th Apr.mov,11520,3:12:00,16:42:00,344907,2,0,5,0,0,0,2,5,7
Whole Day 2 - Mon 27th Apr.mov,0,0:00:00,13:30:00,0,0,0,1,0,0,0,0,1,1
Whole Day 2 - Mon 27th Apr.mov,10,0:00:10,13:30:10,299,1,0,2,0,0,0,0,2,3
Whole Day 2 - Mon 27th Apr.mov,20,0:00:20,13:30:20,599,1,0,4,0,1,0,0,5,6
Whole Day 2 - Mon 27th Apr.mov,30,0:00:30,13:30:30,898,3,0,3,0,1,0,0,4,7
Whole Day 2 - Mon 27th Apr.mov,40,0:00:40,13:30:40,1198,1,0,2,0,1,0,0,3,4
Whole Day 2 - Mon 27th Apr.mov,50,0:00:50,13:30:50,1498,3,0,4,0,0,0,0,4,7
Whole Day 2 - Mon 27th Apr.mov,60,0:01:00,13:31:00,1797,2,0,7,0,0,0,0,7,9
Whole Day 2 - Mon 27th Apr.mov,70,0:01:10,13:31:10,2097,1,0,7,0,1,0,0,8,9
Whole Day 2 - Mon 27th Apr.mov,80,0:01:20,13:31:20,2396,1,0,5,0,0,0,0,5,6
Whole Day 2 - Mon 27th Apr.mov,90,0:01:30,13:31:30,2696,2,0,3,0,0,0,0,3,5
Whole Day 2 - Mon 27th Apr.mov,100,0:01:40,13:31:40,2996,0,0,3,0,0,0,0,3,3
Whole Day 2 - Mon 27th Apr.mov,110,0:01:50,13:31:50,3295,0,0,4,0,0,0,0,4,4
Whole Day 2 - Mon 27th Apr.mov,120,0:02:00,13:32:00,3595,1,0,7,0,0,0,0,7,8
Whole Day 2 - Mon 27th Apr.mov,130,0:02:10,13:32:10,3894,0,0,0,0,0,0,0,0,0
Whole Day 2 - Mon 27th Apr.mov,140,0:02:20,13:32:20,4194,0,0,2,0,0,0,0,2,2
Whole Day 2 - Mon 27th Apr.mov,150,0:02:30,13:32:30,4494,1,0,1,0,0,0,0,1,2
Whole Day 2 - Mon 27th Apr.mov,160,0:02:40,13:32:40,4793,3,0,4,0,0,0,0,4,7
Whole Day 2 - Mon 27th Apr.mov,170,0:02:50,13:32:50,5093,0,0,4,0,0,0,0,4,4
Whole Day 2 - Mon 27th Apr.mov,180,0:03:00,13:33:00,5392,1,0,6,0,0,1,0,7,8
Whole Day 2 - Mon 27th Apr.mov,190,0:03:10,13:33:10,5692,0,0,3,0,0,0,0,3,3
Whole Day 2 - Mon 27th Apr.mov,200,0:03:20,13:33:20,5992,0,0,5,0,0,0,0,5,5
Whole Day 2 - Mon 27th Apr.mov,210,0:03:30,13:33:30,6291,0,0,7,0,0,0,0,7,7
Whole Day 2 - Mon 27th Apr.mov,220,0:03:40,13:33:40,6591,0,0,4,0,1,0,0,5,5
Whole Day 2 - Mon 27th Apr.mov,230,0:03:50,13:33:50,6890,0,0,8,0,0,0,0,8,8
Whole Day 2 - Mon 27th Apr.mov,240,0:04:00,13:34:00,7190,2,0,9,0,0,0,0,9,11
Whole Day 2 - Mon 27th Apr.mov,250,0:04:10,13:34:10,7490,0,0,5,0,0,0,0,5,5
Whole Day 2 - Mon 27th Apr.mov,260,0:04:20,13:34:20,7789,0,0,7,0,0,0,0,7,7
Whole Day 2 - Mon 27th Apr.mov,270,0:04:30,13:34:30,8089,1,0,4,0,0,0,0,4,5
